,solar_result,temp,rain_r,hum,wind,wins,sky
2019062119,1.44,20.666666666666668,0.0,66.66666666666667,4.0,4.0,1.0
2019062120,0.0,20.333333333333332,0.0,68.33333333333333,4.0,4.0,1.0
2019062121,0.0,20.0,0.0,70.0,4.0,4.0,1.0
2019062122,0.0,19.666666666666668,0.09999999999999999,71.66666666666667,3.8333333333333335,3.8333333333333335,2.0
2019062123,0.0,19.333333333333332,0.19999999999999998,73.33333333333333,3.6666666666666665,3.6666666666666665,3.0
2019062200,0.0,19.0,0.3,75.0,3.5,3.5,4.0
2019062201,0.0,18.833333333333332,0.2833333333333333,75.83333333333333,3.5166666666666666,3.5166666666666666,3.8333333333333335
2019062202,0.0,18.666666666666668,0.26666666666666666,76.66666666666667,3.533333333333333,3.533333333333333,3.6666666666666665
2019062203,0.0,18.5,0.25,77.5,3.55,3.55,3.5
2019062204,0.0,18.333333333333332,0.23333333333333334,78.33333333333333,3.566666666666667,3.566666666666667,3.3333333333333335
2019062205,0.0,18.166666666666668,0.21666666666666667,79.16666666666667,3.5833333333333335,3.5833333333333335,3.166666666666667
2019062206,4.32,18.0,0.2,80.0,3.6,3.6,3.0
2019062207,21.36,19.0,0.23333333333333334,73.33333333333333,3.6333333333333333,3.6333333333333333,3.3333333333333335
2019062208,71.52,20.0,0.26666666666666666,66.66666666666667,3.666666666666667,3.666666666666667,3.6666666666666665
2019062209,87.12,21.0,0.3,60.0,3.7,3.7,4.0
2019062210,100.8,22.0,0.26666666666666666,58.333333333333336,3.7666666666666666,3.7666666666666666,3.6666666666666665
2019062211,108.72,23.0,0.23333333333333334,56.666666666666664,3.8333333333333335,3.8333333333333335,3.3333333333333335
2019062212,128.4,24.0,0.2,55.0,3.9,3.9,3.0
2019062213,125.04,24.0,0.13333333333333336,55.0,4.033333333333333,4.033333333333333,2.3333333333333335
2019062214,120.0,24.0,0.06666666666666668,55.0,4.166666666666666,4.166666666666666,1.6666666666666667
2019062215,96.72,24.0,0.0,55.0,4.3,4.3,1.0
2019062216,65.76,23.0,0.0,58.333333333333336,4.066666666666666,4.066666666666666,1.0
2019062217,31.44,22.0,0.0,61.666666666666664,3.8333333333333335,3.8333333333333335,1.0
2019062218,5.76,21.0,0.0,65.0,3.6,3.6,1.0
2019062219,0.72,20.333333333333332,0.0,66.66666666666667,3.466666666666667,3.466666666666667,1.0
2019062220,0.0,19.666666666666668,0.0,68.33333333333333,3.3333333333333335,3.3333333333333335,1.0
2019062221,0.0,19.0,0.0,70.0,3.2,3.2,1.0
2019062222,0.0,18.666666666666668,0.0,71.66666666666667,3.0,3.0,1.0
2019062223,0.0,18.333333333333332,0.0,73.33333333333333,2.8000000000000003,2.8000000000000003,1.0
2019062300,0.0,18.0,0.0,75.0,2.6,2.6,1.0
2019062301,0.0,18.0,0.0,75.0,2.533333333333333,2.533333333333333,1.0
2019062302,0.0,18.0,0.0,75.0,2.466666666666667,2.466666666666667,1.0
2019062303,0.0,18.0,0.0,75.0,2.4000000000000004,2.4000000000000004,1.0
2019062304,0.0,18.0,0.0,75.0,2.3333333333333335,2.3333333333333335,1.0
2019062305,0.0,18.0,0.0,75.0,2.2666666666666666,2.2666666666666666,1.0
2019062306,7.44,18.0,0.0,75.0,2.2,2.2,1.0
2019062307,30.24,19.666666666666668,0.0,71.66666666666667,2.2666666666666666,2.2666666666666666,1.0
2019062308,39.84,21.333333333333332,0.0,68.33333333333333,2.3333333333333335,2.3333333333333335,1.0
2019062309,50.16,23.0,0.0,65.0,2.4,2.4,1.0
2019062310,82.32,23.333333333333332,0.0,63.333333333333336,2.8,2.8,1.0
2019062311,78.72,23.666666666666668,0.0,61.666666666666664,3.2,3.2,1.0
2019062312,83.52,24.0,0.0,60.0,3.6,3.6,1.0
2019062313,119.04,23.666666666666668,0.06666666666666667,61.666666666666664,3.7333333333333334,3.7333333333333334,1.6666666666666665
2019062314,91.68,23.333333333333332,0.13333333333333333,63.333333333333336,3.8666666666666667,3.8666666666666667,2.333333333333333
2019062315,97.92,23.0,0.2,65.0,4.0,4.0,3.0
2019062316,41.04,22.666666666666668,0.2,66.66666666666667,3.6666666666666665,3.6666666666666665,3.0
2019062317,30.0,22.333333333333332,0.2,68.33333333333333,3.3333333333333335,3.3333333333333335,3.0
2019062318,4.8,22.0,0.2,70.0,3.0,3.0,3.0
2019062319,0.48,21.333333333333332,0.2,71.66666666666667,2.7,2.7,3.0
2019062320,0.0,20.666666666666668,0.2,73.33333333333333,2.4,2.4,3.0
2019062321,0.0,20.0,0.2,75.0,2.1,2.1,3.0
2019062322,0.0,19.666666666666668,0.13333333333333336,76.66666666666667,2.0,2.0,2.3333333333333335
2019062323,0.0,19.333333333333332,0.06666666666666668,78.33333333333333,1.9000000000000001,1.9000000000000001,1.6666666666666667
2019062400,0.0,19.0,0.0,80.0,1.8,1.8,1.0
2019062401,0.0,19.0,0.0,80.83333333333333,1.8,1.8,1.0
2019062402,0.0,19.0,0.0,81.66666666666667,1.8,1.8,1.0
2019062403,0.0,19.0,0.0,82.5,1.8,1.8,1.0
2019062404,0.0,19.0,0.0,83.33333333333333,1.8,1.8,1.0
2019062405,0.0,19.0,0.0,84.16666666666667,1.8,1.8,1.0
2019062406,5.04,19.0,0.0,85.0,1.8,1.8,1.0
2019062407,39.12,20.666666666666668,0.0,78.33333333333333,2.1,2.1,1.0
2019062408,72.24,22.333333333333332,0.0,71.66666666666667,2.4000000000000004,2.4000000000000004,1.0
2019062409,104.88,24.0,0.0,65.0,2.7,2.7,1.0
2019062410,80.4,24.333333333333332,0.0,65.0,3.1,3.1,1.0
2019062411,96.0,24.666666666666668,0.0,65.0,3.5,3.5,1.0
2019062412,124.08,25.0,0.0,65.0,3.9,3.9,1.0
2019062413,113.76,25.0,0.0,63.333333333333336,3.933333333333333,3.933333333333333,1.0
2019062414,115.2,25.0,0.0,61.666666666666664,3.966666666666667,3.966666666666667,1.0
2019062415,68.64,25.0,0.0,60.0,4.0,4.0,1.0
2019062416,60.0,24.666666666666668,0.0,58.333333333333336,3.7,3.7,1.0
2019062417,30.24,24.333333333333332,0.0,56.666666666666664,3.4,3.4,1.0
2019062418,8.16,24.0,0.0,55.0,3.1,3.1,1.0
2019062419,0.96,23.0,0.0,60.0,3.033333333333333,3.033333333333333,1.0
2019062420,0.0,22.0,0.0,65.0,2.966666666666667,2.966666666666667,1.0
2019062421,0.0,21.0,0.0,70.0,2.9,2.9,1.0
2019062422,0.0,20.666666666666668,0.0,71.66666666666667,2.8666666666666667,2.8666666666666667,1.0
2019062423,0.0,20.333333333333332,0.0,73.33333333333333,2.833333333333333,2.833333333333333,1.0
2019062500,0.0,20.0,0.0,75.0,2.8,2.8,1.0
2019062501,0.0,20.0,0.049999999999999996,75.83333333333333,2.8166666666666664,2.8166666666666664,1.5
2019062502,0.0,20.0,0.09999999999999999,76.66666666666667,2.833333333333333,2.833333333333333,2.0
2019062503,0.0,20.0,0.15,77.5,2.8499999999999996,2.8499999999999996,2.5
2019062504,0.0,20.0,0.19999999999999998,78.33333333333333,2.8666666666666667,2.8666666666666667,3.0
2019062505,0.0,20.0,0.24999999999999997,79.16666666666667,2.8833333333333333,2.8833333333333333,3.5
2019062506,7.2,20.0,0.3,80.0,2.9,2.9,4.0
2019062507,34.56,21.333333333333332,0.39999999999999997,76.66666666666667,2.933333333333333,2.933333333333333,4.0
2019062508,71.04,22.666666666666668,0.5,73.33333333333333,2.966666666666667,2.966666666666667,4.0
2019062509,100.8,24.0,0.6,70.0,3.0,3.0,4.0
2019062510,120.24,24.0,0.6,71.66666666666667,3.2333333333333334,3.2333333333333334,4.0
2019062511,93.12,24.0,0.6,73.33333333333333,3.466666666666667,3.466666666666667,4.0
2019062512,117.84,24.0,0.6,75.0,3.7,3.7,4.0
2019062513,112.56,24.0,0.6,76.66666666666667,3.8333333333333335,3.8333333333333335,4.0
2019062514,93.6,24.0,0.6,78.33333333333333,3.9666666666666663,3.9666666666666663,4.0
2019062515,92.16,24.0,0.6,80.0,4.1,4.1,4.0
2019062516,61.44,23.666666666666668,0.6666666666666666,81.66666666666667,3.833333333333333,3.833333333333333,4.0
2019062517,41.28,23.333333333333332,0.7333333333333334,83.33333333333333,3.5666666666666664,3.5666666666666664,4.0
2019062518,9.84,23.0,0.8,85.0,3.3,3.3,4.0
2019062519,1.2,22.666666666666668,0.8,86.66666666666667,3.2333333333333334,3.2333333333333334,4.0
2019062520,0.0,22.333333333333332,0.8,88.33333333333333,3.1666666666666665,3.1666666666666665,4.0
2019062521,0.0,22.0,0.8,90.0,3.1,3.1,4.0
2019062522,0.0,22.0,0.8,90.0,3.066666666666667,3.066666666666667,4.0
2019062523,0.0,22.0,0.8,90.0,3.033333333333333,3.033333333333333,4.0
2019062600,0.0,22.0,0.8,90.0,3.0,3.0,4.0
2019062601,0.0,22.166666666666668,0.8166666666666667,90.0,3.15,3.15,4.0
2019062602,0.0,22.333333333333332,0.8333333333333334,90.0,3.3,3.3,4.0
2019062603,0.0,22.5,0.8500000000000001,90.0,3.45,3.45,4.0
2019062604,0.0,22.666666666666668,0.8666666666666667,90.0,3.6,3.6,4.0
2019062605,0.0,22.833333333333332,0.8833333333333333,90.0,3.75,3.75,4.0
2019062606,6.96,23.0,0.9,90.0,3.9,3.9,4.0
2019062607,3.6,23.333333333333332,0.8333333333333334,88.33333333333333,3.8333333333333335,3.8333333333333335,4.0
2019062608,5.52,23.666666666666668,0.7666666666666666,86.66666666666667,3.7666666666666666,3.7666666666666666,4.0
2019062609,5.04,24.0,0.7,85.0,3.7,3.7,4.0
2019062610,5.28,24.333333333333332,0.6666666666666666,85.0,3.8000000000000003,3.8000000000000003,4.0
2019062611,5.04,24.666666666666668,0.6333333333333333,85.0,3.9,3.9,4.0
2019062612,4.32,25.0,0.6,85.0,4.0,4.0,4.0
2019062613,4.08,25.0,0.6,81.66666666666667,4.033333333333333,4.033333333333333,4.0
2019062614,6.48,25.0,0.6,78.33333333333333,4.066666666666666,4.066666666666666,4.0
2019062615,12.24,25.0,0.6,75.0,4.1,4.1,4.0
2019062616,8.64,24.666666666666668,0.5,75.0,3.833333333333333,3.833333333333333,4.0
2019062617,2.16,24.333333333333332,0.4,75.0,3.5666666666666664,3.5666666666666664,4.0
2019062618,0.0,24.0,0.3,75.0,3.3,3.3,4.0
2019062619,0.0,23.333333333333332,0.3,78.33333333333333,3.2333333333333334,3.2333333333333334,4.0
2019062620,0.0,22.666666666666668,0.3,81.66666666666667,3.1666666666666665,3.1666666666666665,4.0
2019062621,0.0,22.0,0.3,85.0,3.1,3.1,4.0
2019062622,0.0,22.0,0.26666666666666666,85.0,3.066666666666667,3.066666666666667,3.6666666666666665
2019062623,0.0,22.0,0.23333333333333334,85.0,3.033333333333333,3.033333333333333,3.3333333333333335
2019062700,0.0,22.0,0.2,85.0,3.0,3.0,3.0
2019062701,0.0,22.0,0.2,85.83333333333333,2.65,2.65,3.0
2019062702,0.0,22.0,0.2,86.66666666666667,2.3,2.3,3.0
2019062703,0.0,22.0,0.2,87.5,1.95,1.95,3.0
2019062704,0.0,22.0,0.2,88.33333333333333,1.5999999999999999,1.5999999999999999,3.0
2019062705,0.0,22.0,0.2,89.16666666666667,1.2499999999999998,1.2499999999999998,3.0
2019062706,0.24,22.0,0.2,90.0,0.9,0.9,3.0
2019062707,4.56,23.0,0.2,86.66666666666667,1.2666666666666666,1.2666666666666666,3.0
2019062708,6.0,24.0,0.2,83.33333333333333,1.6333333333333333,1.6333333333333333,3.0
2019062709,9.6,25.0,0.2,80.0,2.0,2.0,3.0
2019062710,16.08,24.666666666666668,0.2,78.33333333333333,2.1333333333333333,2.1333333333333333,3.0
2019062711,36.72,24.333333333333332,0.2,76.66666666666667,2.2666666666666666,2.2666666666666666,3.0
2019062712,90.0,24.0,0.2,75.0,2.4,2.4,3.0
2019062713,37.68,24.333333333333332,0.2,75.0,2.3333333333333335,2.3333333333333335,3.0
2019062714,56.64,24.666666666666668,0.2,75.0,2.2666666666666666,2.2666666666666666,3.0
2019062715,46.08,25.0,0.2,75.0,2.2,2.2,3.0
2019062716,41.04,24.666666666666668,0.2,76.66666666666667,2.6,2.6,3.0
2019062717,41.52,24.333333333333332,0.2,78.33333333333333,3.0,3.0,3.0
2019062718,16.08,24.0,0.2,80.0,3.4,3.4,3.0
2019062719,1.68,23.333333333333332,0.2,81.66666666666667,2.6666666666666665,2.6666666666666665,3.0
2019062720,0.0,22.666666666666668,0.2,83.33333333333333,1.9333333333333331,1.9333333333333331,3.0
2019062721,0.0,22.0,0.2,85.0,1.2,1.2,3.0
2019062722,0.0,22.0,0.2,85.0,1.1333333333333333,1.1333333333333333,3.0
2019062723,0.0,22.0,0.2,85.0,1.0666666666666667,1.0666666666666667,3.0
2019062800,0.0,22.0,0.2,85.0,1.0,1.0,3.0
2019062801,0.0,22.0,0.21666666666666667,85.0,1.4166666666666667,1.4166666666666667,3.1666666666666665
2019062802,0.0,22.0,0.23333333333333334,85.0,1.8333333333333335,1.8333333333333335,3.3333333333333335
2019062803,0.0,22.0,0.25,85.0,2.25,2.25,3.5
2019062804,0.0,22.0,0.26666666666666666,85.0,2.666666666666667,2.666666666666667,3.6666666666666665
2019062805,0.0,22.0,0.2833333333333333,85.0,3.0833333333333335,3.0833333333333335,3.833333333333333
2019062806,2.64,22.0,0.3,85.0,3.5,3.5,4.0
2019062807,12.72,22.0,0.3,85.0,3.6,3.6,4.0
2019062808,36.0,22.0,0.3,85.0,3.6999999999999997,3.6999999999999997,4.0
2019062809,61.92,22.0,0.3,85.0,3.8,3.8,4.0
2019062810,79.2,22.0,0.39999999999999997,86.66666666666667,3.533333333333333,3.533333333333333,4.0
2019062811,64.08,22.0,0.5,88.33333333333333,3.2666666666666666,3.2666666666666666,4.0
2019062812,75.36,22.0,0.6,90.0,3.0,3.0,4.0
2019062813,81.6,22.0,0.6333333333333333,90.0,2.7666666666666666,2.7666666666666666,4.0
2019062814,92.88,22.0,0.6666666666666666,90.0,2.533333333333333,2.533333333333333,4.0
2019062815,70.08,22.0,0.7,90.0,2.3,2.3,4.0
2019062816,61.92,22.333333333333332,0.7333333333333333,90.0,3.0,3.0,4.0
2019062817,31.44,22.666666666666668,0.7666666666666667,90.0,3.7,3.7,4.0
2019062818,13.44,23.0,0.8,90.0,4.4,4.4,4.0
2019062819,1.68,23.0,0.8,91.66666666666667,5.333333333333334,5.333333333333334,4.0
2019062820,0.0,23.0,0.8,93.33333333333333,6.266666666666667,6.266666666666667,4.0
2019062821,0.0,23.0,0.8,95.0,7.2,7.2,4.0
2019062822,0.0,23.333333333333332,0.8333333333333334,93.33333333333333,8.066666666666666,8.066666666666666,4.0
2019062823,0.0,23.666666666666668,0.8666666666666667,91.66666666666667,8.933333333333334,8.933333333333334,4.0
2019062900,0.0,24.0,0.9,90.0,9.8,9.8,4.0
2019062901,0.0,23.666666666666668,0.8,89.16666666666667,8.450000000000001,8.450000000000001,4.0
2019062902,0.0,23.333333333333332,0.7,88.33333333333333,7.1,7.1,4.0
2019062903,0.0,23.0,0.6,87.5,5.75,5.75,4.0
2019062904,0.0,22.666666666666668,0.49999999999999994,86.66666666666667,4.3999999999999995,4.3999999999999995,4.0
2019062905,0.0,22.333333333333332,0.3999999999999999,85.83333333333333,3.049999999999999,3.049999999999999,4.0
2019062906,4.56,22.0,0.3,85.0,1.7,1.7,4.0
2019062907,14.88,22.666666666666668,0.3,83.33333333333333,1.5999999999999999,1.5999999999999999,4.0
2019062908,12.0,23.333333333333332,0.3,81.66666666666667,1.5,1.5,4.0
2019062909,10.8,24.0,0.3,80.0,1.4,1.4,4.0
2019062910,5.76,24.333333333333332,0.26666666666666666,78.33333333333333,1.3666666666666667,1.3666666666666667,3.6666666666666665
2019062911,13.68,24.666666666666668,0.23333333333333334,76.66666666666667,1.3333333333333333,1.3333333333333333,3.3333333333333335
2019062912,10.08,25.0,0.2,75.0,1.3,1.3,3.0
2019062913,8.64,25.0,0.13333333333333336,75.0,1.9333333333333336,1.9333333333333336,2.3333333333333335
2019062914,7.92,25.0,0.06666666666666668,75.0,2.566666666666667,2.566666666666667,1.6666666666666667
2019062915,11.52,25.0,0.0,75.0,3.2,3.2,1.0
2019062916,4.56,25.0,0.06666666666666667,75.0,3.4,3.4,1.6666666666666665
2019062917,0.48,25.0,0.13333333333333333,75.0,3.6,3.6,2.333333333333333
2019062918,0.0,25.0,0.2,75.0,3.8,3.8,3.0
2019062919,0.0,24.333333333333332,0.13333333333333336,78.33333333333333,3.8,3.8,2.3333333333333335
2019062920,0.0,23.666666666666668,0.06666666666666668,81.66666666666667,3.8,3.8,1.6666666666666667
2019062921,0.0,23.0,0.0,85.0,3.8,3.8,1.0
2019062922,0.0,23.0,0.06666666666666667,85.0,3.8,3.8,1.6666666666666665
2019062923,0.0,23.0,0.13333333333333333,85.0,3.8,3.8,2.333333333333333
2019063000,0.0,23.0,0.2,85.0,3.8,3.8,3.0
2019063001,0.0,22.833333333333332,0.2,85.0,3.65,3.65,3.0
2019063002,0.0,22.666666666666668,0.2,85.0,3.5,3.5,3.0
2019063003,0.0,22.5,0.2,85.0,3.3499999999999996,3.3499999999999996,3.0
2019063004,0.0,22.333333333333332,0.2,85.0,3.1999999999999997,3.1999999999999997,3.0
2019063005,0.0,22.166666666666668,0.2,85.0,3.05,3.05,3.0
2019063006,6.96,22.0,0.2,85.0,2.9,2.9,3.0
2019063007,18.24,22.666666666666668,0.13333333333333336,85.0,3.0,3.0,2.3333333333333335
2019063008,48.48,23.333333333333332,0.06666666666666668,85.0,3.1,3.1,1.6666666666666667
2019063009,50.64,24.0,0.0,85.0,3.2,3.2,1.0
2019063010,81.36,24.333333333333332,0.06666666666666667,83.33333333333333,3.5333333333333337,3.5333333333333337,1.6666666666666665
2019063011,102.48,24.666666666666668,0.13333333333333333,81.66666666666667,3.8666666666666667,3.8666666666666667,2.333333333333333
2019063012,92.88,25.0,0.2,80.0,4.2,4.2,3.0
2019063013,66.72,25.0,0.2,80.0,4.333333333333333,4.333333333333333,3.0
2019063014,63.6,25.0,0.2,80.0,4.466666666666667,4.466666666666667,3.0
2019063015,74.88,25.0,0.2,80.0,4.6,4.6,3.0
2019063016,22.08,24.333333333333332,0.2,80.0,4.633333333333333,4.633333333333333,3.0
2019063017,8.88,23.666666666666668,0.2,80.0,4.666666666666667,4.666666666666667,3.0
2019063018,6.96,23.0,0.2,80.0,4.7,4.7,3.0
2019063019,0.48,22.666666666666668,0.13333333333333336,81.66666666666667,4.7,4.7,2.3333333333333335
2019063020,0.0,22.333333333333332,0.06666666666666668,83.33333333333333,4.7,4.7,1.6666666666666667
2019063021,0.0,22.0,0.0,85.0,4.7,4.7,1.0
2019063022,0.0,22.0,0.0,86.66666666666667,4.433333333333334,4.433333333333334,1.0
2019063023,0.0,22.0,0.0,88.33333333333333,4.166666666666667,4.166666666666667,1.0
2019070100,0.0,22.0,0.0,90.0,3.9,3.9,1.0
2019070101,0.0,22.0,0.03333333333333333,90.0,3.55,3.55,1.3333333333333333
2019070102,0.0,22.0,0.06666666666666667,90.0,3.2,3.2,1.6666666666666665
2019070103,0.0,22.0,0.1,90.0,2.85,2.85,2.0
2019070104,0.0,22.0,0.13333333333333333,90.0,2.5,2.5,2.333333333333333
2019070105,0.0,22.0,0.16666666666666666,90.0,2.1500000000000004,2.1500000000000004,2.6666666666666665
2019070106,2.16,22.0,0.2,90.0,1.8,1.8,3.0
2019070107,12.0,23.0,0.2,85.0,1.9333333333333333,1.9333333333333333,3.0
2019070108,51.12,24.0,0.2,80.0,2.066666666666667,2.066666666666667,3.0
2019070109,84.96,25.0,0.2,75.0,2.2,2.2,3.0
2019070110,83.52,25.333333333333332,0.13333333333333336,71.66666666666667,2.666666666666667,2.666666666666667,2.3333333333333335
2019070111,55.92,25.666666666666668,0.06666666666666668,68.33333333333333,3.1333333333333333,3.1333333333333333,1.6666666666666667
2019070112,47.76,26.0,0.0,65.0,3.6,3.6,1.0
2019070113,26.4,26.0,0.0,66.66666666666667,3.7333333333333334,3.7333333333333334,1.0
2019070114,23.76,26.0,0.0,68.33333333333333,3.8666666666666667,3.8666666666666667,1.0
2019070115,26.64,26.0,0.0,70.0,4.0,4.0,1.0
2019070116,16.08,25.333333333333332,0.0,71.66666666666667,3.7666666666666666,3.7666666666666666,1.0
2019070117,14.64,24.666666666666668,0.0,73.33333333333333,3.533333333333333,3.533333333333333,1.0
2019070118,3.84,24.0,0.0,75.0,3.3,3.3,1.0
2019070119,0.0,23.666666666666668,0.0,76.66666666666667,3.1333333333333333,3.1333333333333333,1.0
2019070120,0.0,23.333333333333332,0.0,78.33333333333333,2.9666666666666663,2.9666666666666663,1.0
2019070121,0.0,23.0,0.0,80.0,2.8,2.8,1.0
2019070122,0.0,22.666666666666668,0.0,81.66666666666667,2.6333333333333333,2.6333333333333333,1.0
2019070123,0.0,22.333333333333332,0.0,83.33333333333333,2.4666666666666663,2.4666666666666663,1.0
2019070200,0.0,22.0,0.0,85.0,2.3,2.3,1.0
2019070201,0.0,22.0,0.03333333333333333,85.83333333333333,2.1166666666666667,2.1166666666666667,1.3333333333333333
2019070202,0.0,22.0,0.06666666666666667,86.66666666666667,1.9333333333333331,1.9333333333333331,1.6666666666666665
2019070203,0.0,22.0,0.1,87.5,1.75,1.75,2.0
2019070204,0.0,22.0,0.13333333333333333,88.33333333333333,1.5666666666666664,1.5666666666666664,2.333333333333333
2019070205,0.0,22.0,0.16666666666666666,89.16666666666667,1.3833333333333333,1.3833333333333333,2.6666666666666665
2019070206,7.44,22.0,0.2,90.0,1.2,1.2,3.0
2019070207,34.8,23.0,0.2,86.66666666666667,0.9333333333333333,0.9333333333333333,3.0
2019070208,69.12,24.0,0.2,83.33333333333333,0.6666666666666666,0.6666666666666666,3.0
2019070209,97.68,25.0,0.2,80.0,0.4,0.4,3.0
2019070210,112.08,25.0,0.2,78.33333333333333,0.6333333333333334,0.6333333333333334,3.0
2019070211,115.2,25.0,0.2,76.66666666666667,0.8666666666666667,0.8666666666666667,3.0
2019070212,71.04,25.0,0.2,75.0,1.1,1.1,3.0
2019070213,62.64,25.333333333333332,0.2,75.0,1.1,1.1,3.0
2019070214,57.36,25.666666666666668,0.2,75.0,1.1,1.1,3.0
2019070215,45.12,26.0,0.2,75.0,1.1,1.1,3.0
2019070216,36.96,25.333333333333332,0.13333333333333336,76.66666666666667,1.3,1.3,2.3333333333333335
2019070217,33.84,24.666666666666668,0.06666666666666668,78.33333333333333,1.5,1.5,1.6666666666666667
2019070218,12.96,24.0,0.0,80.0,1.7,1.7,1.0
2019070219,0.24,23.333333333333332,0.0,80.0,1.8,1.8,1.0
2019070220,0.0,22.666666666666668,0.0,80.0,1.9,1.9,1.0
2019070221,0.0,22.0,0.0,80.0,2.0,2.0,1.0
2019070222,0.0,22.0,0.0,81.66666666666667,2.1,2.1,1.0
2019070223,0.0,22.0,0.0,83.33333333333333,2.1999999999999997,2.1999999999999997,1.0
2019070300,0.0,22.0,0.0,85.0,2.3,2.3,1.0
2019070301,0.0,21.833333333333332,0.0,85.0,2.0166666666666666,2.0166666666666666,1.0
2019070302,0.0,21.666666666666668,0.0,85.0,1.7333333333333334,1.7333333333333334,1.0
2019070303,0.0,21.5,0.0,85.0,1.45,1.45,1.0
2019070304,0.0,21.333333333333332,0.0,85.0,1.1666666666666667,1.1666666666666667,1.0
2019070305,0.0,21.166666666666668,0.0,85.0,0.8833333333333335,0.8833333333333335,1.0
2019070306,4.32,21.0,0.0,85.0,0.6,0.6,1.0
2019070307,21.12,22.0,0.0,80.0,0.6333333333333333,0.6333333333333333,1.0
2019070308,37.44,23.0,0.0,75.0,0.6666666666666666,0.6666666666666666,1.0
2019070309,55.44,24.0,0.0,70.0,0.7,0.7,1.0
2019070310,45.36,24.666666666666668,0.0,68.33333333333333,0.8666666666666666,0.8666666666666666,1.0
2019070311,73.2,25.333333333333332,0.0,66.66666666666667,1.0333333333333332,1.0333333333333332,1.0
2019070312,47.76,26.0,0.0,65.0,1.2,1.2,1.0
2019070313,37.2,26.0,0.0,66.66666666666667,1.8666666666666667,1.8666666666666667,1.0
2019070314,63.36,26.0,0.0,68.33333333333333,2.533333333333333,2.533333333333333,1.0
2019070315,44.88,26.0,0.0,70.0,3.2,3.2,1.0
2019070316,36.0,25.666666666666668,0.0,70.0,2.8333333333333335,2.8333333333333335,1.0
2019070317,18.48,25.333333333333332,0.0,70.0,2.466666666666667,2.466666666666667,1.0
2019070318,12.24,25.0,0.0,70.0,2.1,2.1,1.0
2019070319,1.68,24.333333333333332,0.0,73.33333333333333,1.5333333333333332,1.5333333333333332,1.0
2019070320,0.0,23.666666666666668,0.0,76.66666666666667,0.9666666666666666,0.9666666666666666,1.0
2019070321,0.0,23.0,0.0,80.0,0.4,0.4,1.0
2019070322,0.0,23.0,0.0,80.0,0.4,0.4,1.0
2019070323,0.0,23.0,0.0,80.0,0.4,0.4,1.0
2019070400,0.0,23.0,0.0,80.0,0.4,0.4,1.0
2019070401,0.0,23.0,0.0,80.0,0.55,0.55,1.0
2019070402,0.0,23.0,0.0,80.0,0.7,0.7,1.0
2019070403,0.0,23.0,0.0,80.0,0.85,0.85,1.0
2019070404,0.0,23.0,0.0,80.0,1.0,1.0,1.0
2019070405,0.0,23.0,0.0,80.0,1.15,1.15,1.0
2019070406,7.44,23.0,0.0,80.0,1.3,1.3,1.0
2019070407,33.84,24.0,0.06666666666666667,76.66666666666667,1.3666666666666667,1.3666666666666667,1.6666666666666665
2019070408,68.88,25.0,0.13333333333333333,73.33333333333333,1.4333333333333333,1.4333333333333333,2.333333333333333
2019070409,97.44,26.0,0.2,70.0,1.5,1.5,3.0
2019070410,116.16,26.333333333333332,0.2,70.0,1.6333333333333333,1.6333333333333333,3.0
2019070411,124.32,26.666666666666668,0.2,70.0,1.7666666666666666,1.7666666666666666,3.0
2019070412,126.0,27.0,0.2,70.0,1.9,1.9,3.0
2019070413,124.8,27.0,0.2,68.33333333333333,2.4,2.4,3.0
2019070414,100.32,27.0,0.2,66.66666666666667,2.9,2.9,3.0
2019070415,71.76,27.0,0.2,65.0,3.4,3.4,3.0
2019070416,60.96,26.333333333333332,0.2,65.0,3.5666666666666664,3.5666666666666664,3.0
2019070417,30.96,25.666666666666668,0.2,65.0,3.7333333333333334,3.7333333333333334,3.0
2019070418,8.4,25.0,0.2,65.0,3.9,3.9,3.0
2019070419,1.44,24.0,0.2,68.33333333333333,4.166666666666667,4.166666666666667,3.0
2019070420,0.0,23.0,0.2,71.66666666666667,4.433333333333334,4.433333333333334,3.0
2019070421,0.0,22.0,0.2,75.0,4.7,4.7,3.0
2019070422,0.0,22.0,0.13333333333333336,76.66666666666667,4.7,4.7,2.3333333333333335
2019070423,0.0,22.0,0.06666666666666668,78.33333333333333,4.7,4.7,1.6666666666666667
2019070500,0.0,22.0,0.0,80.0,4.7,4.7,1.0
2019070501,0.0,21.833333333333332,0.0,80.0,4.683333333333334,4.683333333333334,1.0
2019070502,0.0,21.666666666666668,0.0,80.0,4.666666666666667,4.666666666666667,1.0
2019070503,0.0,21.5,0.0,80.0,4.65,4.65,1.0
2019070504,0.0,21.333333333333332,0.0,80.0,4.633333333333333,4.633333333333333,1.0
2019070505,0.0,21.166666666666668,0.0,80.0,4.616666666666666,4.616666666666666,1.0
2019070506,6.24,21.0,0.0,80.0,4.6,4.6,1.0
2019070507,30.48,22.333333333333332,0.0,75.0,4.566666666666666,4.566666666666666,1.0
2019070508,47.52,23.666666666666668,0.0,70.0,4.533333333333333,4.533333333333333,1.0
2019070509,78.72,25.0,0.0,65.0,4.5,4.5,1.0
2019070510,98.64,25.333333333333332,0.0,65.0,4.433333333333334,4.433333333333334,1.0
